location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,population,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,life_expectancy
Bangladesh,2020-07-17,199357.0,3034.0,2547.0,51.0,0.94,,,1007587.0,13460.0,0.2364,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-18,202066.0,2709.0,2581.0,34.0,0.94,,,1018510.0,10923.0,0.2374,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-19,204525.0,2459.0,2618.0,37.0,0.95,,,1029135.0,10625.0,0.2362,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-20,207453.0,2928.0,2668.0,50.0,0.94,,,1042497.0,13362.0,0.2318,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-21,210510.0,3057.0,2709.0,41.0,0.93,,,1055395.0,12898.0,0.232,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-22,213254.0,2744.0,2751.0,42.0,0.91,,,1067445.0,12050.0,0.2281,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-23,216110.0,2856.0,2801.0,50.0,0.91,,,1079843.0,12398.0,0.2308,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-24,218658.0,2548.0,2836.0,35.0,0.91,,,1091870.0,12027.0,0.229,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-25,221178.0,2520.0,2874.0,38.0,0.93,,,1102316.0,10446.0,0.2281,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-26,223453.0,2275.0,2928.0,54.0,0.96,,,1112394.0,10078.0,0.2273,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-27,226225.0,2772.0,2965.0,37.0,0.97,,,1125253.0,12859.0,0.2268,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-28,229185.0,2960.0,3000.0,35.0,0.96,,,1137967.0,12714.0,0.2262,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-29,232194.0,3009.0,3035.0,35.0,0.94,,,1152094.0,14127.0,0.2237,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-30,234889.0,2695.0,3083.0,48.0,0.91,,,1165031.0,12937.0,0.2204,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-07-31,237661.0,2772.0,3111.0,28.0,0.88,,,1177645.0,12614.0,0.2215,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-01,239860.0,2199.0,3132.0,21.0,0.82,,,1186447.0,8802.0,0.2221,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-02,240746.0,886.0,3154.0,22.0,0.76,,,1190131.0,3684.0,0.2225,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-03,242102.0,1356.0,3184.0,30.0,0.77,,,1194380.0,4249.0,0.2297,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-04,244020.0,1918.0,3234.0,50.0,0.86,,,1202092.0,7712.0,0.2313,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-05,246674.0,2654.0,3267.0,33.0,0.98,,,1213252.0,11160.0,0.2368,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-06,249651.0,2977.0,3306.0,39.0,1.07,,,1225960.0,12708.0,0.2423,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-07,252502.0,2851.0,3333.0,27.0,1.11,,,1238659.0,12699.0,0.2432,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-08,255113.0,2611.0,3365.0,32.0,1.12,,,1250396.0,11737.0,0.2385,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-09,257600.0,2487.0,3399.0,34.0,1.14,,,1261155.0,10759.0,0.2373,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-10,260507.0,2907.0,3438.0,39.0,1.12,,,1274004.0,12849.0,0.2311,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-11,263503.0,2996.0,3471.0,33.0,1.09,,,1288824.0,14820.0,0.2246,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-12,266498.0,2995.0,3513.0,42.0,1.05,,,1303575.0,14751.0,0.2195,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-13,269115.0,2617.0,3557.0,44.0,1.02,,,1316737.0,13162.0,0.2144,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-14,271881.0,2766.0,3591.0,34.0,1.02,,,1329593.0,12856.0,0.2131,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-15,274525.0,2644.0,3625.0,34.0,1.02,,,1342484.0,12891.0,0.2108,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-16,276549.0,2024.0,3657.0,32.0,1.01,,,1352502.0,10018.0,0.2074,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-17,279144.0,2595.0,3694.0,37.0,1.01,,,1365025.0,12523.0,0.2048,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-18,282344.0,3200.0,3740.0,46.0,1.02,,,1379655.0,14630.0,0.2074,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-19,285091.0,2747.0,3781.0,41.0,0.99,,,1394333.0,14678.0,0.2049,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-20,287959.0,2868.0,3822.0,41.0,0.98,,,1408392.0,14059.0,0.2056,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-21,290360.0,2401.0,3861.0,39.0,0.95,,,1421335.0,12943.0,0.2014,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-22,292625.0,2265.0,3907.0,46.0,0.94,,,1432691.0,11356.0,0.2006,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-23,294598.0,1973.0,3941.0,34.0,0.94,,,1443492.0,10801.0,0.1984,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-24,297083.0,2485.0,3983.0,42.0,0.94,,,1456874.0,13382.0,0.1953,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-25,299628.0,2545.0,4028.0,45.0,0.93,,,1471027.0,14153.0,0.1892,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-26,302147.0,2519.0,4082.0,54.0,0.92,,,1486097.0,15070.0,0.1859,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-27,304583.0,2436.0,4127.0,45.0,0.92,,,1501221.0,15124.0,0.1791,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-28,306794.0,2211.0,4174.0,47.0,0.92,,,1514962.0,13741.0,0.1755,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-29,308925.0,2131.0,4206.0,32.0,0.92,,,1526651.0,11689.0,0.1735,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-30,310822.0,1897.0,4248.0,42.0,0.91,,,1538585.0,11934.0,0.1706,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-08-31,312996.0,2174.0,4281.0,33.0,0.9,,,1551039.0,12454.0,0.169,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-01,314946.0,1950.0,4316.0,35.0,0.9,,,1563248.0,12209.0,0.1661,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-02,317528.0,2582.0,4351.0,35.0,0.92,,,1578452.0,15204.0,0.1665,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-03,319686.0,2158.0,4383.0,32.0,0.91,,,1592874.0,14422.0,0.1648,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-04,321615.0,1929.0,4412.0,29.0,0.9,,,1605947.0,13073.0,0.1629,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-05,323565.0,1950.0,4447.0,35.0,0.91,,,1618794.0,12847.0,0.1589,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-06,325157.0,1592.0,4479.0,32.0,0.9,,,1630148.0,11354.0,0.1566,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-07,327359.0,2202.0,4516.0,37.0,0.9,,,1645560.0,15412.0,0.152,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-08,329251.0,1892.0,4552.0,36.0,0.87,,,1660533.0,14973.0,0.147,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-09,331078.0,1827.0,4593.0,41.0,0.86,,,1675288.0,14755.0,0.1399,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-10,332970.0,1892.0,4634.0,41.0,0.86,,,1690847.0,15559.0,0.1356,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-11,334762.0,1792.0,4668.0,34.0,0.86,,,1705594.0,14747.0,0.1319,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-12,336044.0,1282.0,4702.0,34.0,0.85,,,1716317.0,10723.0,0.128,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-13,337520.0,1476.0,4733.0,31.0,0.87,,,1729316.0,12999.0,0.1247,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-14,339332.0,1812.0,4759.0,26.0,0.88,,,1743532.0,14216.0,0.1222,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-15,341056.0,1724.0,4802.0,43.0,0.88,,,1757582.0,14050.0,0.1216,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-16,342671.0,1615.0,4823.0,21.0,0.87,,,1770942.0,13360.0,0.1212,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-17,344264.0,1593.0,4859.0,36.0,0.88,,,1784615.0,13673.0,0.1205,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-18,345805.0,1541.0,4881.0,22.0,0.91,,,1797345.0,12730.0,0.1204,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-19,347372.0,1567.0,4913.0,32.0,0.95,,,1810515.0,13170.0,0.1203,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-20,348918.0,1546.0,4939.0,26.0,0.95,,,1822106.0,11591.0,0.1228,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-21,350621.0,1703.0,4979.0,40.0,0.93,,,1835159.0,13053.0,0.1232,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-22,352178.0,1557.0,5007.0,28.0,0.91,,,1849323.0,14164.0,0.1212,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-23,353844.0,1666.0,5044.0,37.0,0.9,,,1863473.0,14150.0,0.1207,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-24,355384.0,1540.0,5072.0,28.0,0.89,,,1876373.0,12900.0,0.1212,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-25,356767.0,1383.0,5093.0,21.0,0.88,,,1888846.0,12473.0,0.1198,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-26,357873.0,1106.0,5129.0,36.0,0.88,,,1899611.0,10765.0,0.1179,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-27,359148.0,1275.0,5161.0,32.0,0.89,,,1910296.0,10685.0,0.116,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-28,360555.0,1407.0,5193.0,32.0,0.9,,,1922218.0,11922.0,0.1141,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-29,362043.0,1488.0,5219.0,26.0,0.91,,,1935087.0,12869.0,0.115,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-09-30,363479.0,1436.0,5251.0,32.0,0.92,,,1948491.0,13404.0,0.1133,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-01,364987.0,1508.0,5272.0,21.0,0.93,,,1959911.0,11420.0,0.115,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-02,366383.0,1396.0,5305.0,33.0,0.94,,,1971087.0,11176.0,0.1169,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-03,367565.0,1182.0,5325.0,20.0,0.94,,,1980641.0,9554.0,0.1196,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-04,368690.0,1125.0,5348.0,23.0,0.94,,,1990500.0,9859.0,0.119,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-05,370132.0,1442.0,5375.0,27.0,0.96,,,2002267.0,11767.0,0.1196,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-06,371631.0,1499.0,5405.0,30.0,0.98,,,2014612.0,12345.0,0.1206,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-07,373151.0,1520.0,5440.0,35.0,0.97,,,2027644.0,13032.0,0.1222,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-08,374592.0,1441.0,5460.0,20.0,0.97,,,2040249.0,12605.0,0.1196,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-09,375870.0,1278.0,5477.0,17.0,0.97,,,2051505.0,11256.0,0.118,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-10,377073.0,1203.0,5500.0,23.0,0.99,,,2062364.0,10859.0,0.1163,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-11,378266.0,1193.0,5524.0,24.0,1.0,,,2071831.0,9467.0,0.1177,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-12,379738.0,1472.0,5555.0,31.0,1.02,,,2085058.0,13227.0,0.116,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-13,381275.0,1537.0,5577.0,22.0,1.05,,,2098873.0,13815.0,0.1145,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-14,382959.0,1684.0,5593.0,16.0,1.06,,,2113284.0,14411.0,0.1145,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-15,384559.0,1600.0,5608.0,15.0,1.05,,,2127388.0,14104.0,0.1144,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-16,386086.0,1527.0,5623.0,15.0,1.04,,,2140965.0,13577.0,0.1142,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-17,387295.0,1209.0,5646.0,23.0,1.02,,,2152538.0,11573.0,0.1134,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-18,388569.0,1274.0,5660.0,14.0,1.02,,,2164404.0,11866.0,0.1113,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-19,390206.0,1637.0,5681.0,21.0,1.02,,,2179550.0,15146.0,0.1108,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-20,391586.0,1380.0,5699.0,18.0,1.01,,,2193161.0,13611.0,0.1094,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-21,393131.0,1545.0,5723.0,24.0,1.01,,,2207247.0,14086.0,0.1083,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-22,394827.0,1696.0,5747.0,24.0,1.02,,,2222205.0,14958.0,0.1083,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-23,396413.0,1586.0,5761.0,14.0,1.01,,,2236324.0,14119.0,0.1083,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-24,397507.0,1094.0,5780.0,19.0,0.99,,,2247322.0,10998.0,0.1077,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-25,398815.0,1308.0,5803.0,23.0,0.98,,,2258425.0,11103.0,0.109,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-26,400251.0,1436.0,5818.0,15.0,0.97,,,2272183.0,13758.0,0.1084,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-27,401586.0,1335.0,5838.0,20.0,0.98,,,2284800.0,12617.0,0.1091,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-28,403079.0,1493.0,5861.0,23.0,1.01,,,2297157.0,12357.0,0.1106,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-29,404760.0,1681.0,5886.0,25.0,1.04,,,2311425.0,14268.0,0.1113,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-30,406364.0,1604.0,5905.0,19.0,1.07,,,2325566.0,14141.0,0.1115,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-10-31,407684.0,1320.0,5923.0,18.0,1.08,,,2337098.0,11532.0,0.1134,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-01,409252.0,1568.0,5941.0,18.0,1.09,,,2349647.0,12549.0,0.1144,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-02,410988.0,1736.0,5966.0,25.0,1.07,,,2362538.0,12891.0,0.1188,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-03,412647.0,1659.0,5983.0,17.0,1.05,,,2376599.0,14061.0,0.1205,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-04,414164.0,1517.0,6004.0,21.0,1.03,,,2390513.0,13914.0,0.1187,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-05,416006.0,1842.0,6021.0,17.0,1.03,,,2405738.0,15225.0,0.1192,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-06,417475.0,1469.0,6036.0,15.0,1.02,,,2419259.0,13521.0,0.1186,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-07,418764.0,1289.0,6049.0,13.0,1.02,,,2430678.0,11419.0,0.1184,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-08,420238.0,1474.0,6067.0,18.0,1.03,,,2443438.0,12760.0,0.1171,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-09,421921.0,1683.0,6092.0,25.0,1.04,,,2457480.0,14042.0,0.1152,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-10,423620.0,1699.0,6108.0,16.0,1.06,,,2471000.0,13520.0,0.1162,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-11,425353.0,1733.0,6127.0,19.0,1.08,,,2485524.0,14524.0,0.1178,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-12,427198.0,1845.0,6140.0,13.0,1.09,,,2502636.0,17112.0,0.1155,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-13,428965.0,1767.0,6159.0,19.0,1.11,,,2516175.0,13539.0,0.1186,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-14,430496.0,1531.0,6173.0,14.0,1.13,,,2527970.0,11795.0,0.1206,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-15,432333.0,1837.0,6194.0,21.0,1.16,,,2542030.0,14060.0,0.1227,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-16,434472.0,2139.0,6215.0,21.0,1.17,,,2557798.0,15768.0,0.1251,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-17,436684.0,2212.0,6254.0,39.0,1.18,,,2573788.0,15990.0,0.1271,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
